id,league,max_value_age,start_age,end_age,prime_duration,threshold_value,threshold_pct,skip_before_used,skip_after_used
NHL-colton-white-00,NHL,26,26,26,1,62.20778695652166,70,TRUE,FALSE
NHL-connor-brown-00,NHL,25,25,25,1,2.9950719101123586,70,FALSE,FALSE
NHL-connor-carrick-00,NHL,23,23,23,1,109.19981917808269,70,TRUE,FALSE
NHL-connor-hellebuyck-00,NHL,25,25,25,1,52.83546158855154,70,FALSE,FALSE
NHL-connor-mcdavid-00,NHL,25,25,26,2,13.04318126057646,70,FALSE,FALSE
NHL-connor-murphy-00,NHL,23,23,24,2,209.79710000000003,70,FALSE,FALSE
NHL-conor-garland-00,NHL,26,26,26,1,4.582562862669248,70,FALSE,FALSE
NHL-craig-smith-00,NHL,29,29,29,1,5.107465635021257,70,FALSE,FALSE
NHL-curtis-lazar-00,NHL,20,20,21,2,0.6817517383862363,70,FALSE,TRUE
NHL-dale-weise-00,NHL,27,27,27,1,4.567538461538462,70,FALSE,FALSE
NHL-dalton-prout-00,NHL,25,24,26,3,123.3475666666664,70,TRUE,TRUE
NHL-damon-severson-00,NHL,28,28,29,2,273.6462322794117,70,FALSE,FALSE
NHL-dana-tyrell-00,NHL,24,23,25,3,0.03971372549019603,70,FALSE,TRUE
NHL-daniel-sprong-00,NHL,26,26,26,1,3.0157040726817033,70,FALSE,FALSE
NHL-danny-dekeyser-00,NHL,25,24,27,4,242.8396382183907,70,TRUE,FALSE
NHL-dante-fabbro-00,NHL,25,24,25,2,158.2908934177219,70,FALSE,FALSE
NHL-danton-heinen-00,NHL,24,23,24,2,4.608885519801982,70,TRUE,FALSE
NHL-darcy-kuemper-00,NHL,29,29,32,4,41.35504207212689,70,TRUE,TRUE
NHL-darnell-nurse-00,NHL,28,27,28,2,273.95817741935446,70,FALSE,FALSE
NHL-david-kampf-00,NHL,27,27,27,1,3.43377119815484,70,FALSE,FALSE
NHL-david-pastrnak-00,NHL,27,27,27,1,10.480803040317285,70,FALSE,FALSE
NHL-david-perron-00,NHL,34,34,34,1,3.653537120989108,70,FALSE,FALSE
NHL-david-rundblad-00,NHL,25,25,25,1,71.67813703703705,70,TRUE,TRUE
NHL-david-savard-00,NHL,25,25,29,5,245.84596524390287,70,FALSE,FALSE
NHL-dean-kukan-00,NHL,29,29,29,1,71.80240354767191,70,TRUE,FALSE
NHL-denis-gurianov-00,NHL,23,23,23,1,3.0443097560975625,70,TRUE,FALSE
NHL-denis-malgin-00,NHL,26,26,26,1,1.212755555555554,70,TRUE,FALSE
NHL-dennis-cholowski-00,NHL,21,21,21,1,96.3622557692312,70,FALSE,TRUE
NHL-derek-grant-00,NHL,28,28,28,1,1.0259932833422247,70,FALSE,FALSE
NHL-derek-stepan-00,NHL,25,24,25,2,5.947800107061602,70,FALSE,FALSE
NHL-derrick-pouliot-00,NHL,24,24,25,2,119.10345070422548,70,TRUE,TRUE
NHL-devante-smith-pelly-00,NHL,23,22,24,3,0.559397103992973,70,TRUE,FALSE
NHL-devin-shore-00,NHL,23,23,23,1,0.13101905061043295,70,TRUE,FALSE
NHL-dillon-dube-00,NHL,24,24,25,2,1.658358929765882,70,FALSE,FALSE
NHL-dmitrij-jaskin-00,NHL,25,25,25,1,1.6441473684210532,70,FALSE,TRUE
NHL-dmitry-kulikov-00,NHL,26,24,26,3,239.49217499999997,70,TRUE,FALSE
NHL-dmitry-orlov-00,NHL,27,26,28,3,264.49245886792465,70,FALSE,FALSE
NHL-dominik-simon-00,NHL,25,25,25,1,1.9383,70,FALSE,FALSE
NHL-dougie-hamilton-00,NHL,30,30,30,1,258.7607094659137,70,FALSE,FALSE
NHL-drake-batherson-00,NHL,24,24,24,1,1.3707996288441158,70,FALSE,FALSE
NHL-drake-caggiula-00,NHL,23,23,23,1,1.0617055768382315,70,FALSE,FALSE
NHL-drayson-bowman-00,NHL,23,23,23,1,0.717121621621622,70,TRUE,TRUE
NHL-drew-doughty-00,NHL,25,25,29,5,386.1978307692308,70,FALSE,FALSE
NHL-drew-shore-00,NHL,23,23,23,1,0.2835506410256416,70,FALSE,TRUE
NHL-dryden-hunt-00,NHL,24,24,25,2,0.29583989383421816,70,TRUE,TRUE
NHL-dustin-jeffrey-00,NHL,23,23,23,1,0.7574599425329038,70,FALSE,TRUE
NHL-dustin-tokarski-00,NHL,25,25,26,2,10.16681943164362,70,TRUE,TRUE
NHL-dwight-king-00,NHL,25,25,25,1,4.510900970873785,70,FALSE,FALSE
NHL-dylan-demelo-00,NHL,30,29,30,2,205.01022675,70,FALSE,FALSE
NHL-dylan-gambrell-00,NHL,26,26,26,1,0.2079423046311415,70,FALSE,FALSE
NHL-dylan-larkin-00,NHL,20,20,20,1,2.625163521241823,70,FALSE,FALSE
NHL-dylan-mcilrath-00,NHL,24,24,24,1,48.508200000000066,70,TRUE,TRUE
NHL-dylan-sikura-00,NHL,24,24,24,1,0.6218000000000006,70,TRUE,TRUE
NHL-dylan-strome-00,NHL,26,25,26,2,2.1097594553062198,70,FALSE,FALSE
NHL-eeli-tolvanen-00,NHL,24,24,24,1,2.1617599999999997,70,FALSE,FALSE
NHL-elias-lindholm-00,NHL,28,28,28,1,11.234650554928818,70,FALSE,FALSE
NHL-elias-pettersson-00,NHL,25,25,25,1,6.179006941497546,70,FALSE,FALSE
NHL-emerson-etem-00,NHL,21,21,21,1,1.1983087719298267,70,FALSE,TRUE
NHL-eric-comrie-00,NHL,27,27,27,1,11.726698746867182,70,TRUE,TRUE
NHL-eric-gelinas-00,NHL,23,23,24,2,102.65059333333308,70,TRUE,FALSE
NHL-eric-robinson-00,NHL,26,25,27,3,0.766912499999997,70,TRUE,FALSE
NHL-eric-tangradi-00,NHL,24,23,24,2,0.12964434589800405,70,TRUE,FALSE
NHL-erik-brannstrom-00,NHL,24,23,24,2,136.2116743243244,70,TRUE,FALSE
NHL-erik-cernak-00,NHL,25,25,25,1,235.0607354838709,70,FALSE,FALSE
NHL-erik-gudbranson-00,NHL,30,30,30,1,236.05719944444388,70,FALSE,FALSE
NHL-erik-haula-00,NHL,25,25,25,1,4.10768737283153,70,FALSE,FALSE
NHL-erik-johnson-00,NHL,31,30,31,2,252.03426847826088,70,FALSE,FALSE
NHL-erik-karlsson-00,NHL,27,22,27,6,361.90703541666716,70,TRUE,FALSE
NHL-esa-lindell-00,NHL,25,25,26,2,299.3025521052629,70,FALSE,FALSE
NHL-ethan-bear-00,NHL,23,23,23,1,160.25128196721298,70,TRUE,FALSE
NHL-evan-rodrigues-00,NHL,30,29,30,2,3.2471822891648956,70,TRUE,FALSE
NHL-evander-kane-00,NHL,31,31,31,1,4.530280461116052,70,FALSE,FALSE
NHL-evgenii-dadonov-00,NHL,29,29,29,1,3.5928675675675668,70,TRUE,FALSE
NHL-evgeny-kuznetsov-00,NHL,26,24,26,3,5.877754530658063,70,FALSE,FALSE
NHL-evgeny-svechnikov-00,NHL,26,26,26,1,0.4154666666666662,70,TRUE,FALSE
NHL-filip-chytil-00,NHL,24,24,24,1,3.180026783144906,70,FALSE,FALSE
NHL-filip-forsberg-00,NHL,24,23,24,2,6.692724999999999,70,FALSE,FALSE
NHL-filip-hronek-00,NHL,25,25,26,2,221.7619521739129,70,FALSE,FALSE
NHL-filip-zadina-00,NHL,22,20,22,3,0.14846486486486454,70,FALSE,FALSE
NHL-frank-corrado-00,NHL,23,23,23,1,56.705339102564025,70,TRUE,TRUE
NHL-frank-vatrano-00,NHL,28,27,28,2,2.0978153846153846,70,FALSE,FALSE
NHL-freddie-hamilton-00,NHL,24,24,25,2,0.1833613636363636,70,TRUE,TRUE
NHL-frederik-gauthier-00,NHL,24,24,24,1,0.9903089011197581,70,TRUE,FALSE
NHL-gabriel-bourque-00,NHL,23,22,24,3,0.645150715421307,70,FALSE,FALSE
NHL-gabriel-carlsson-00,NHL,25,25,25,1,47.39570000000007,70,TRUE,TRUE
NHL-gabriel-dumont-00,NHL,27,27,27,1,0.3515254926891302,70,TRUE,TRUE
NHL-gabriel-landeskog-00,NHL,30,30,30,1,6.930807184782833,70,FALSE,FALSE
NHL-gemel-smith-00,NHL,24,24,24,1,0.8154543478260899,70,TRUE,TRUE
NHL-greg-mckegg-00,NHL,27,27,28,2,0.2839116788035383,70,TRUE,TRUE
NHL-greg-pateryn-00,NHL,28,28,29,2,163.2633589041098,70,TRUE,TRUE
NHL-gustav-forsling-00,NHL,27,27,27,1,313.3527252427181,70,FALSE,FALSE
NHL-gustav-nyquist-00,NHL,25,25,25,1,3.479346334310856,70,TRUE,FALSE
NHL-gustav-olofsson-00,NHL,24,24,24,1,47.77124390243912,70,TRUE,TRUE
NHL-hampus-lindholm-00,NHL,29,29,29,1,289.5342574712644,70,FALSE,FALSE
NHL-haydn-fleury-00,NHL,22,22,22,1,118.58722707153933,70,FALSE,TRUE
NHL-henri-jokiharju-00,NHL,23,23,24,2,169.41977,70,FALSE,FALSE
NHL-henrik-borgstrom-00,NHL,21,21,21,1,-0.1333214932126704,70,FALSE,FALSE
NHL-hudson-fasching-00,NHL,28,28,28,1,1.4030272727272748,70,TRUE,FALSE
NHL-ian-cole-00,NHL,28,27,28,2,243.76810264150947,70,FALSE,FALSE
NHL-isac-lundestrom-00,NHL,23,23,23,1,0.47806518814161403,70,FALSE,FALSE
NHL-ivan-barbashev-00,NHL,28,28,28,1,4.360670527646426,70,FALSE,FALSE
NHL-ivan-provorov-00,NHL,21,21,23,3,338.83412191558375,70,FALSE,FALSE
NHL-jaccob-slavin-00,NHL,28,28,28,1,349.47587772657494,70,FALSE,FALSE
NHL-jack-campbell-00,NHL,27,27,30,4,25.971397554452675,70,TRUE,TRUE
NHL-jack-eichel-00,NHL,27,27,27,1,9.320304966403782,70,TRUE,FALSE
NHL-jack-roslovic-00,NHL,25,25,25,1,1.94597368421053,70,FALSE,FALSE
NHL-jacob-de-la-rose-00,NHL,25,25,26,2,0.0037800709592427095,70,FALSE,FALSE
NHL-jacob-josefson-00,NHL,21,20,21,2,0.7596085707146367,70,FALSE,TRUE
NHL-jacob-larsson-00,NHL,22,22,24,3,88.46678571428538,70,TRUE,TRUE
NHL-jacob-markstrom-00,NHL,32,32,32,1,32.115540443799134,70,FALSE,FALSE
NHL-jacob-trouba-00,NHL,28,28,29,2,299.95172970297017,70,TRUE,FALSE
NHL-jaden-schwartz-00,NHL,22,22,22,1,6.131247674418604,70,FALSE,FALSE
NHL-jake-allen-00,NHL,27,26,27,2,32.28350669264942,70,FALSE,FALSE
NHL-jake-debrusk-00,NHL,27,27,27,1,5.08242966031483,70,FALSE,FALSE
NHL-jake-gardiner-00,NHL,27,27,28,2,238.00578787878814,70,FALSE,FALSE
NHL-jake-guentzel-00,NHL,28,28,28,1,7.034019005052451,70,FALSE,FALSE
NHL-jake-mccabe-00,NHL,30,29,30,2,197.9868678160916,70,TRUE,FALSE
NHL-jake-muzzin-00,NHL,27,27,30,4,266.09817011494306,70,FALSE,FALSE
NHL-jake-virtanen-00,NHL,23,23,24,2,1.115100000000002,70,FALSE,TRUE
NHL-jakob-chychrun-00,NHL,22,22,22,1,207.320903188406,70,FALSE,FALSE
NHL-jakob-silfverberg-00,NHL,25,25,25,1,5.123994578083234,70,FALSE,FALSE
NHL-jakub-voracek-00,NHL,25,25,26,2,4.435518621540145,70,FALSE,FALSE
NHL-jakub-vrana-00,NHL,23,23,23,1,4.89827255216693,70,FALSE,FALSE
NHL-james-reimer-00,NHL,25,23,25,3,27.208703842802144,70,TRUE,TRUE
NHL-james-van-riemsdyk-00,NHL,22,22,22,1,3.256075808281337,70,FALSE,FALSE
NHL-jamie-benn-00,NHL,34,34,34,1,7.535658125575346,70,FALSE,FALSE
NHL-jamie-mcbain-00,NHL,24,23,24,2,163.2132526315788,70,FALSE,FALSE
NHL-jamie-mcginn-00,NHL,26,26,28,3,1.1655072674418587,70,FALSE,TRUE
NHL-jamie-oleksiak-00,NHL,31,31,31,1,230.27314831460657,70,FALSE,FALSE
NHL-janne-kuokkanen-00,NHL,23,23,23,1,0.2167571428571427,70,TRUE,FALSE
NHL-jared-cowen-00,NHL,21,21,21,1,238.75142656972915,70,FALSE,TRUE
NHL-jared-mccann-00,NHL,27,27,27,1,5.632737876480349,70,FALSE,FALSE
NHL-jared-spurgeon-00,NHL,30,30,30,1,277.8765463874828,70,FALSE,FALSE
NHL-jaret-anderson-dolan-00,NHL,20,20,20,1,0.007050000000000001,70,FALSE,TRUE
NHL-jarred-tinordi-00,NHL,31,29,31,3,78.55010454545479,70,TRUE,FALSE
NHL-jason-demers-00,NHL,23,23,23,1,218.2806,70,FALSE,FALSE
NHL-jason-dickinson-00,NHL,24,24,25,2,1.290984402053017,70,TRUE,FALSE
NHL-jason-zucker-00,NHL,25,25,25,1,6.407875000000028,70,FALSE,FALSE
NHL-jean-gabriel-pageau-00,NHL,25,24,25,2,4.604537865863089,70,FALSE,FALSE
NHL-jean-sebastien-dea-00,NHL,25,25,25,1,0.41920610367892924,70,TRUE,TRUE
NHL-jeff-skinner-00,NHL,31,31,31,1,4.62414856704477,70,FALSE,FALSE
NHL-jeremy-lauzon-00,NHL,25,24,26,3,145.5265130434782,70,TRUE,FALSE
NHL-jeremy-morin-00,NHL,23,23,23,1,0.7624884615384608,70,TRUE,FALSE
NHL-jesper-bratt-00,NHL,25,25,25,1,4.90855595744681,70,FALSE,FALSE
NHL-jesper-fast-00,NHL,31,31,31,1,4.4232125,70,FALSE,FALSE
NHL-jesperi-kotkaniemi-00,NHL,23,23,23,1,2.842696940856425,70,FALSE,FALSE
NHL-jesse-puljujarvi-00,NHL,24,24,24,1,4.016214634146342,70,FALSE,FALSE
NHL-jhonas-enroth-00,NHL,24,24,28,5,11.90860150826794,70,TRUE,TRUE
NHL-jim-obrien-00,NHL,23,23,23,1,0.6578524390243892,70,TRUE,TRUE
NHL-jimmy-hayes-00,NHL,26,26,26,1,1.212604444444439,70,FALSE,FALSE
NHL-jiri-tlusty-00,NHL,25,24,25,2,2.1943464912280675,70,FALSE,FALSE
NHL-joakim-andersson-00,NHL,24,24,24,1,0.6247996699399123,70,TRUE,FALSE
NHL-joakim-nordstrom-00,NHL,27,27,27,1,0.8384933123524818,70,FALSE,FALSE
NHL-joe-colborne-00,NHL,25,25,26,2,0.8914865641302878,70,FALSE,FALSE
NHL-joe-morrow-00,NHL,26,26,26,1,111.41162838709698,70,TRUE,FALSE
NHL-joel-armia-00,NHL,25,25,25,1,1.8861847826086917,70,FALSE,FALSE
NHL-joel-edmundson-00,NHL,28,28,28,1,208.68995,70,FALSE,TRUE
NHL-joel-eriksson-ek-00,NHL,25,25,25,1,4.964803036667745,70,FALSE,FALSE
NHL-joey-anderson-00,NHL,22,22,22,1,0.2304999999999992,70,TRUE,TRUE
NHL-johan-larsson-00,NHL,28,28,28,1,0.09767340504893784,70,FALSE,FALSE
NHL-john-carlson-00,NHL,28,27,29,3,360.6386854245285,70,FALSE,FALSE
NHL-john-gibson-00,NHL,25,24,25,2,41.900703822567024,70,FALSE,FALSE
NHL-john-hayden-00,NHL,22,22,23,2,0.21450419580419644,70,FALSE,FALSE
NHL-john-klingberg-00,NHL,26,26,27,2,288.9153457432124,70,FALSE,FALSE
NHL-john-moore-00,NHL,28,28,29,2,193.01579651162746,70,FALSE,TRUE
NHL-john-tavares-00,NHL,29,29,29,1,6.854652074949374,70,FALSE,FALSE
NHL-johnny-gaudreau-00,NHL,29,29,29,1,13.02603882978724,70,FALSE,FALSE
NHL-jon-merrill-00,NHL,23,23,23,1,165.58218376623395,70,FALSE,FALSE
NHL-jonas-brodin-00,NHL,21,21,22,2,309.4306810434782,70,FALSE,FALSE
NHL-jonas-siegenthaler-00,NHL,26,26,26,1,231.75782615384588,70,FALSE,FALSE
NHL-jonathan-bernier-00,NHL,26,26,26,1,34.89425653355034,70,TRUE,FALSE
NHL-jonathan-drouin-00,NHL,24,24,24,1,1.0451932445290208,70,FALSE,TRUE
NHL-jonathan-huberdeau-00,NHL,29,29,29,1,9.453729861111078,70,FALSE,FALSE
NHL-jonathan-marchessault-00,NHL,28,28,28,1,10.1365576167713,70,FALSE,FALSE
NHL-jonathan-toews-00,NHL,27,25,27,3,8.806491776455557,70,FALSE,FALSE
NHL-jonathon-blum-00,NHL,22,22,23,2,69.18905,70,FALSE,TRUE
NHL-joonas-korpisalo-00,NHL,26,26,26,1,18.539926159066958,70,TRUE,TRUE
NHL-jordan-binnington-00,NHL,26,26,26,1,31.07294452030759,70,TRUE,FALSE
NHL-jordan-caron-00,NHL,22,21,22,2,0.47805714285714296,70,FALSE,TRUE
NHL-jordan-eberle-00,NHL,33,33,33,1,4.101664124330028,70,FALSE,FALSE
NHL-jordan-greenway-00,NHL,25,25,25,1,3.4170661764705863,70,FALSE,FALSE
NHL-jordan-kyrou-00,NHL,24,24,24,1,4.099622843685605,70,FALSE,FALSE
NHL-jordan-martinook-00,NHL,31,31,31,1,2.8810185085268367,70,FALSE,FALSE
NHL-jordan-nolan-00,NHL,23,23,23,1,0.12453913043478382,70,FALSE,FALSE
NHL-jordan-oesterle-00,NHL,27,26,28,3,145.97396338028167,70,TRUE,FALSE
NHL-jordan-schroeder-00,NHL,25,25,27,3,0.8851268852458996,70,TRUE,TRUE
NHL-jordan-staal-00,NHL,34,34,35,2,3.670481750304446,70,FALSE,FALSE
NHL-joseph-blandisi-00,NHL,26,26,26,1,0.18879871630295234,70,TRUE,FALSE
NHL-josh-anderson-00,NHL,25,25,25,1,5.129836956521737,70,FALSE,TRUE
NHL-josh-bailey-00,NHL,30,30,30,1,3.8448469415408426,70,FALSE,FALSE
NHL-josh-leivo-00,NHL,26,26,26,1,1.981888157894735,70,TRUE,TRUE
NHL-josh-mahura-00,NHL,25,25,25,1,142.3896090614883,70,TRUE,FALSE
NHL-josh-morrissey-00,NHL,23,22,24,3,229.91429381443328,70,TRUE,FALSE
NHL-jt-brown-00,NHL,26,26,26,1,3.2270557757320417,70,FALSE,FALSE
NHL-jt-compher-00,NHL,28,25,28,4,2.261988988595841,70,FALSE,FALSE
NHL-jt-miller-00,NHL,29,29,29,1,5.609278448780891,70,FALSE,FALSE
NHL-jujhar-khaira-00,NHL,27,27,28,2,0.03299259130836851,70,FALSE,FALSE
NHL-justin-bailey-00,NHL,23,22,23,2,0.29511904761904806,70,TRUE,TRUE
NHL-justin-falk-00,NHL,24,24,24,1,105.3529953191491,70,TRUE,FALSE
NHL-justin-faulk-00,NHL,27,27,27,1,317.8858727075416,70,FALSE,FALSE
NHL-justin-schultz-00,NHL,27,27,27,1,247.98280000000003,70,FALSE,FALSE
NHL-juuse-saros-00,NHL,26,26,28,3,35.556134697156125,70,TRUE,FALSE
NHL-kailer-yamamoto-00,NHL,25,25,25,1,1.7363647058823546,70,FALSE,FALSE
NHL-karl-alzner-00,NHL,24,23,24,2,245.11208749999997,70,FALSE,FALSE
NHL-kasperi-kapanen-00,NHL,23,23,23,1,3.6234411764705863,70,FALSE,FALSE
NHL-keaton-ellerby-00,NHL,23,23,26,4,77.7370925925928,70,FALSE,TRUE
NHL-keith-aulie-00,NHL,22,22,22,1,89.80660499999999,70,FALSE,TRUE
NHL-kenny-agostino-00,NHL,27,27,27,1,0.66506666666666725,70,TRUE,TRUE
NHL-kevin-fiala-00,NHL,26,26,26,1,5.678930777656078,70,FALSE,FALSE
NHL-kevin-hayes-00,NHL,25,25,25,1,3.34183671771597,70,FALSE,FALSE
NHL-kevin-labanc-00,NHL,22,22,24,3,1.3105053030303038,70,FALSE,FALSE
NHL-kevin-poulin-00,NHL,21,21,21,1,10.0145750880833,70,FALSE,TRUE
NHL-kevin-shattenkirk-00,NHL,23,23,23,1,290.755100193237,70,FALSE,FALSE
NHL-kevin-stenlund-00,NHL,27,27,27,1,0.9810235427508169,70,TRUE,FALSE
NHL-korbinian-holzer-00,NHL,27,25,29,5,69.25439999999999,70,TRUE,TRUE
NHL-kurtis-gabriel-00,NHL,26,26,26,1,0.17502272727272739,70,TRUE,TRUE
NHL-kyle-capobianco-00,NHL,25,25,25,1,62.35089777777762,70,TRUE,TRUE
NHL-kyle-clifford-00,NHL,24,23,24,2,1.1291405487804866,70,FALSE,FALSE
NHL-kyle-connor-00,NHL,22,22,22,1,4.51848548387097,70,TRUE,FALSE
NHL-kyle-okposo-00,NHL,28,26,29,4,1.6974064327485374,70,FALSE,FALSE
NHL-kyle-palmieri-00,NHL,25,25,26,2,3.31529135254989,70,FALSE,FALSE
NHL-kyle-turris-00,NHL,25,25,25,1,5.249080230852629,70,FALSE,FALSE
NHL-lance-bouma-00,NHL,25,25,25,1,2.4508840909090908,70,FALSE,FALSE
NHL-lars-eller-00,NHL,28,28,29,2,3.0932396694216315,70,FALSE,FALSE
NHL-laurent-brossoit-00,NHL,26,26,26,1,17.090806627495,70,TRUE,TRUE
NHL-laurent-dauphin-00,NHL,22,21,22,2,0.18699912280701647,70,FALSE,TRUE
NHL-lawson-crouse-00,NHL,22,22,23,2,1.272770833333331,70,TRUE,FALSE
NHL-leon-draisaitl-00,NHL,27,27,28,2,8.696936100550683,70,FALSE,FALSE
NHL-liam-obrien-00,NHL,21,21,21,1,0.32269409340659283,70,FALSE,TRUE
NHL-lias-andersson-00,NHL,20,20,20,1,0.04617142857142842,70,FALSE,FALSE
NHL-libor-hajek-00,NHL,23,23,23,1,70.20030545454554,70,TRUE,TRUE
NHL-linus-ullmark-00,NHL,30,30,30,1,52.4463859213501,70,FALSE,FALSE
NHL-logan-brown-00,NHL,22,22,22,1,0.23863162623540013,70,TRUE,TRUE
NHL-logan-couture-00,NHL,22,22,22,1,6.321795324400977,70,FALSE,FALSE
NHL-logan-oconnor-00,NHL,26,26,27,2,3.1375,70,TRUE,FALSE
NHL-louis-domingue-00,NHL,24,24,27,4,10.94145662209017,70,TRUE,TRUE
NHL-luca-sbisa-00,NHL,27,27,27,1,176.83051951219488,70,FALSE,FALSE
NHL-lucas-wallmark-00,NHL,25,24,25,2,0.548264475629267,70,TRUE,TRUE
NHL-luke-adam-00,NHL,22,22,22,1,0.399071786810796,70,TRUE,TRUE
NHL-luke-kunin-00,NHL,24,24,24,1,0.8341804022732094,70,FALSE,FALSE
NHL-luke-schenn-00,NHL,22,22,22,1,236.83412570356518,70,FALSE,FALSE
NHL-mackenzie-blackwood-00,NHL,24,23,24,2,19.256253444780125,70,FALSE,TRUE
NHL-mackenzie-weegar-00,NHL,28,28,29,2,269.7269277777777,70,FALSE,FALSE
NHL-madison-bowey-00,NHL,25,23,25,3,83.97231555555541,70,FALSE,TRUE
NHL-magnus-paajarvi-00,NHL,26,26,26,1,1.0094124999999998,70,FALSE,FALSE
NHL-malcolm-subban-00,NHL,25,25,28,4,-0.22708631592802675,70,TRUE,TRUE
NHL-marco-scandella-00,NHL,28,28,28,1,242.75185498891324,70,FALSE,FALSE
NHL-marcus-foligno-00,NHL,31,31,31,1,4.263392866121937,70,FALSE,FALSE
NHL-marcus-johansson-00,NHL,27,27,27,1,5.371338045112784,70,FALSE,TRUE
NHL-marcus-kruger-00,NHL,24,24,24,1,2.2145474802171528,70,FALSE,FALSE
NHL-marcus-pettersson-00,NHL,23,23,24,2,180.3270726398603,70,TRUE,FALSE
NHL-mark-barberio-00,NHL,27,25,28,4,110.0684666666669,70,TRUE,TRUE
NHL-mark-borowiecki-00,NHL,26,26,28,3,129.72883623188417,70,TRUE,FALSE
NHL-mark-jankowski-00,NHL,25,25,25,1,1.9875772589722418,70,FALSE,FALSE
NHL-mark-pysyk-00,NHL,25,25,26,2,198.0983731707314,70,FALSE,FALSE
NHL-mark-scheifele-00,NHL,25,24,26,3,5.796890046651508,70,FALSE,FALSE
NHL-mark-stone-00,NHL,27,27,27,1,6.543274999999969,70,FALSE,FALSE
NHL-marko-dano-00,NHL,21,21,21,1,1.4934999999999967,70,FALSE,TRUE
NHL-markus-granlund-00,NHL,26,26,26,1,0.454099228288648,70,FALSE,TRUE
NHL-markus-nutivaara-00,NHL,25,24,25,2,138.19162682926788,70,FALSE,TRUE
NHL-martin-marincin-00,NHL,24,24,24,1,126.6873207692312,70,FALSE,TRUE
NHL-martin-necas-00,NHL,24,22,24,3,3.7582467757789093,70,FALSE,FALSE
NHL-mason-appleton-00,NHL,25,25,25,1,2.3211206554878046,70,FALSE,FALSE
NHL-mathew-barzal-00,NHL,23,23,24,2,3.600676479007633,70,FALSE,FALSE
NHL-mathieu-joseph-00,NHL,25,25,25,1,2.3714086956521725,70,FALSE,FALSE
NHL-mathieu-perreault-00,NHL,26,26,27,2,2.9108622594073847,70,FALSE,FALSE
NHL-matt-bartkowski-00,NHL,26,26,26,1,152.56248888888848,70,TRUE,FALSE
NHL-matt-beleskey-00,NHL,27,27,28,2,2.842752041785377,70,FALSE,FALSE
NHL-matt-benning-00,NHL,29,29,29,1,199.0243024390244,70,FALSE,FALSE
NHL-matt-calvert-00,NHL,27,25,27,3,1.294980821917811,70,FALSE,FALSE
NHL-matt-duchene-00,NHL,31,31,31,1,4.208509843854667,70,FALSE,FALSE
NHL-matt-dumba-00,NHL,24,24,24,1,264.92848099027407,70,FALSE,TRUE
NHL-matt-frattin-00,NHL,25,25,25,1,0.871883870967739,70,FALSE,FALSE
NHL-matt-grzelcyk-00,NHL,25,25,26,2,177.61796511627918,70,FALSE,FALSE
NHL-matt-halischuk-00,NHL,24,24,24,1,2.3692423076923124,70,TRUE,TRUE
NHL-matt-luff-00,NHL,25,25,25,1,0.4472157190635448,70,TRUE,TRUE
NHL-matt-martin-00,NHL,34,34,34,1,1.0276021551724146,70,FALSE,FALSE
NHL-matt-murray-00,NHL,23,22,23,2,41.93296308450946,70,FALSE,FALSE
NHL-matt-nieto-00,NHL,27,26,27,2,1.5186093984962357,70,FALSE,FALSE
NHL-matt-tennyson-00,NHL,25,25,27,3,58.52319444444453,70,TRUE,TRUE
NHL-matthew-highmore-00,NHL,26,26,26,1,0.6498804347826089,70,FALSE,TRUE
NHL-matthew-tkachuk-00,NHL,25,25,26,2,12.289639838043826,70,FALSE,FALSE
NHL-mattias-ekholm-00,NHL,28,26,29,4,280.0592031914889,70,FALSE,FALSE
NHL-max-comtois-00,NHL,22,22,22,1,0.9633024147727256,70,TRUE,FALSE
NHL-max-domi-00,NHL,24,24,24,1,5.006709380315051,70,FALSE,FALSE
NHL-max-jones-00,NHL,21,21,24,4,-0.043760869565218075,70,FALSE,FALSE
NHL-max-pacioretty-00,NHL,27,27,27,1,9.365000000000059,70,FALSE,FALSE
NHL-maxime-lajoie-00,NHL,22,22,22,1,115.93710000000038,70,FALSE,TRUE
NHL-michael-amadio-00,NHL,27,27,27,1,3.1079966265060226,70,FALSE,FALSE
NHL-michael-chaput-00,NHL,24,22,24,3,-0.00742239304812875,70,TRUE,FALSE
NHL-michael-dal-colle-00,NHL,23,23,23,1,0.35624093910491456,70,TRUE,FALSE
NHL-michael-del-zotto-00,NHL,22,22,22,1,294.97234448850173,70,FALSE,FALSE
NHL-michael-frolik-00,NHL,29,29,29,1,3.48393803986711,70,FALSE,FALSE
NHL-michael-mccarron-00,NHL,27,27,27,1,1.0610182490123141,70,TRUE,TRUE
NHL-michael-mcleod-00,NHL,25,25,25,1,2.667043986203503,70,FALSE,FALSE
NHL-michael-sgarbossa-00,NHL,30,30,30,1,0.33959999999999996,70,TRUE,FALSE
NHL-michael-stone-00,NHL,26,25,26,2,211.513176,70,FALSE,FALSE
NHL-michal-neuvirth-00,NHL,28,28,28,1,29.388412750330385,70,TRUE,TRUE
NHL-micheal-ferland-00,NHL,27,26,27,2,2.7314255146262174,70,FALSE,TRUE
NHL-miikka-salomaki-00,NHL,23,23,23,1,0.6200048484848439,70,TRUE,TRUE
NHL-mika-zibanejad-00,NHL,29,29,30,2,8.708184265525183,70,FALSE,FALSE
